"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"41831","DEU","Europe","Germany","2020-05-03",165664,697,1127.714,6866,54,127.143,1974.53,8.307,13.441,81.835,0.644,1.515,0.66,2011,23.969,NA,NA,NA,NA,1010.84,12.048,NA,2716752,32.381,NA,46828,0.558,0.038,26.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.46,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-11163,-3.1,2.85,-133.050504567489
"41832","DEU","Europe","Germany","2020-05-04",166152,488,1056.286,6993,127,123.857,1980.346,5.816,12.59,83.349,1.514,1.476,0.67,1976,23.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48009,0.572,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41833","DEU","Europe","Germany","2020-05-05",167007,855,1013.571,6993,0,97,1990.537,10.191,12.081,83.349,0,1.156,0.68,1903,22.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49189,0.586,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41834","DEU","Europe","Germany","2020-05-06",168162,1155,946.143,7275,282,115.429,2004.303,13.766,11.277,86.71,3.361,1.376,0.69,1820,21.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50370,0.6,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41835","DEU","Europe","Germany","2020-05-07",169430,1268,917.286,7392,117,109.857,2019.417,15.113,10.933,88.104,1.395,1.309,0.69,1763,21.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51550,0.614,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41836","DEU","Europe","Germany","2020-05-08",170588,1158,930.143,7510,118,110.571,2033.219,13.802,11.086,89.511,1.406,1.318,0.7,1659,19.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52730,0.628,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41837","DEU","Europe","Germany","2020-05-09",171324,736,908.143,7549,39,105.286,2041.991,8.772,10.824,89.976,0.465,1.255,0.7,1594,18.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53911,0.643,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41838","DEU","Europe","Germany","2020-05-10",171879,555,887.857,7569,20,100.429,2048.606,6.615,10.582,90.214,0.238,1.197,0.71,1603,19.106,NA,NA,NA,NA,760.652,9.066,NA,3102390,36.977,NA,55091,0.657,0.026,38.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-11208.1,-2.97,-0.25,-133.588046245891
"41839","DEU","Europe","Germany","2020-05-11",172576,697,917.714,7661,92,95.429,2056.913,8.307,10.938,91.311,1.097,1.137,0.71,1587,18.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56031,0.668,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41840","DEU","Europe","Germany","2020-05-12",173171,595,880.571,7738,77,106.429,2064.005,7.092,10.495,92.228,0.918,1.269,0.71,1496,17.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56970,0.679,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41841","DEU","Europe","Germany","2020-05-13",174098,927,848,7861,123,83.714,2075.054,11.049,10.107,93.694,1.466,0.998,0.71,1384,16.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57910,0.69,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41842","DEU","Europe","Germany","2020-05-14",174478,380,721.143,7884,23,70.286,2079.583,4.529,8.595,93.968,0.274,0.838,0.7,1316,15.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58850,0.701,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41843","DEU","Europe","Germany","2020-05-15",175233,755,663.571,7897,13,55.286,2088.582,8.999,7.909,94.123,0.155,0.659,0.72,1232,14.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59790,0.713,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41844","DEU","Europe","Germany","2020-05-16",175752,519,632.571,7938,41,55.571,2094.768,6.186,7.54,94.612,0.489,0.662,0.74,1173,13.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60729,0.724,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.57,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41845","DEU","Europe","Germany","2020-05-17",176369,617,641.429,7962,24,56.143,2102.122,7.354,7.645,94.898,0.286,0.669,0.76,1125,13.409,NA,NA,NA,NA,489.279,5.832,NA,3534072,42.122,NA,61669,0.735,0.017,58.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.57,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-11468.6,-2.9,-1.51,-136.692915585659
"41846","DEU","Europe","Germany","2020-05-18",176551,182,567.857,8003,41,48.857,2104.291,2.169,6.768,95.387,0.489,0.582,0.77,1122,13.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60134,0.717,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.57,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41847","DEU","Europe","Germany","2020-05-19",177778,1227,658.143,8081,78,49,2118.915,14.624,7.844,96.317,0.93,0.584,0.79,1087,12.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58600,0.698,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41848","DEU","Europe","Germany","2020-05-20",178473,695,625,8144,63,40.429,2127.199,8.284,7.449,97.067,0.751,0.482,0.77,1019,12.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57065,0.68,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41849","DEU","Europe","Germany","2020-05-21",179021,548,649,8203,59,45.571,2133.731,6.532,7.735,97.771,0.703,0.543,0.76,999,11.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55531,0.662,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41850","DEU","Europe","Germany","2020-05-22",179710,689,639.571,8228,25,47.286,2141.943,8.212,7.623,98.069,0.298,0.564,0.75,971,11.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53996,0.644,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41851","DEU","Europe","Germany","2020-05-23",179986,276,604.857,8261,33,46.143,2145.232,3.29,7.209,98.462,0.393,0.55,0.75,928,11.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52462,0.625,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41852","DEU","Europe","Germany","2020-05-24",180328,342,565.571,8283,22,45.857,2149.309,4.076,6.741,98.724,0.262,0.547,0.76,896,10.679,NA,NA,NA,NA,375.282,4.473,NA,3890561,46.371,NA,50927,0.607,0.015,66.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-11256.1,-2.73,1.25,-134.160152688535
"41853","DEU","Europe","Germany","2020-05-25",180600,272,578.429,8309,26,43.714,2152.55,3.242,6.894,99.034,0.31,0.521,0.76,883,10.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51980,0.62,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41854","DEU","Europe","Germany","2020-05-26",181200,600,488.857,8372,63,41.571,2159.702,7.151,5.827,99.785,0.751,0.495,0.77,810,9.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53033,0.632,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41855","DEU","Europe","Germany","2020-05-27",181524,324,435.857,8428,56,40.571,2163.564,3.862,5.195,100.452,0.667,0.484,0.77,749,8.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54086,0.645,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41856","DEU","Europe","Germany","2020-05-28",182196,672,453.571,8470,42,38.143,2171.573,8.009,5.406,100.953,0.501,0.455,0.78,723,8.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55138,0.657,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41857","DEU","Europe","Germany","2020-05-29",182922,726,458.857,8504,34,39.429,2180.226,8.653,5.469,101.358,0.405,0.47,0.78,722,8.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56191,0.67,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41858","DEU","Europe","Germany","2020-05-30",183189,267,457.571,8530,26,38.429,2183.408,3.182,5.454,101.668,0.31,0.458,0.77,711,8.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57244,0.682,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41859","DEU","Europe","Germany","2020-05-31",183410,221,440.286,8540,10,36.714,2186.043,2.634,5.248,101.787,0.119,0.438,0.77,697,8.307,NA,NA,NA,NA,311.726,3.715,NA,4298639,51.235,NA,58297,0.695,0.011,90.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-11580.2,-2.7,-1.9,-138.023063064807
"41860","DEU","Europe","Germany","2020-06-01",183594,184,427.714,8555,15,35.143,2188.236,2.193,5.098,101.966,0.179,0.419,0.77,696,8.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56955,0.679,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41861","DEU","Europe","Germany","2020-06-02",183879,285,382.714,8563,8,27.286,2191.633,3.397,4.562,102.061,0.095,0.325,0.78,691,8.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55613,0.663,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41862","DEU","Europe","Germany","2020-06-03",184121,242,371,8602,39,24.857,2194.517,2.884,4.422,102.526,0.465,0.296,0.8,631,7.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54271,0.647,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41863","DEU","Europe","Germany","2020-06-04",184472,351,325.143,8635,33,23.571,2198.7,4.184,3.875,102.92,0.393,0.281,0.82,595,7.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52930,0.631,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41864","DEU","Europe","Germany","2020-06-05",184924,452,286,8658,23,22,2204.088,5.387,3.409,103.194,0.274,0.262,0.85,584,6.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51588,0.615,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41865","DEU","Europe","Germany","2020-06-06",185450,526,323,8673,15,20.429,2210.357,6.269,3.85,103.372,0.179,0.243,0.88,561,6.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50246,0.599,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41866","DEU","Europe","Germany","2020-06-07",185750,300,334.286,8685,12,20.714,2213.933,3.576,3.984,103.516,0.143,0.247,0.88,566,6.746,NA,NA,NA,NA,233.038,2.778,NA,4640967,55.315,NA,48904,0.583,0.009,111.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-11262.1,-2.53,1.88,-134.231665993866
"41867","DEU","Europe","Germany","2020-06-08",186109,359,359.286,8695,10,20,2218.212,4.279,4.282,103.635,0.119,0.238,0.89,543,6.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48611,0.579,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41868","DEU","Europe","Germany","2020-06-09",186506,397,375.286,8736,41,24.714,2222.943,4.732,4.473,104.123,0.489,0.295,0.88,516,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48318,0.576,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41869","DEU","Europe","Germany","2020-06-10",186522,16,343,8752,16,21.429,2223.134,0.191,4.088,104.314,0.191,0.255,0.88,483,5.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48026,0.572,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41870","DEU","Europe","Germany","2020-06-11",186691,169,317,8772,20,19.571,2225.148,2.014,3.778,104.552,0.238,0.233,0.9,452,5.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47733,0.569,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41871","DEU","Europe","Germany","2020-06-12",187226,535,328.857,8783,11,17.857,2231.525,6.377,3.92,104.684,0.131,0.213,0.95,450,5.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47440,0.565,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41872","DEU","Europe","Germany","2020-06-13",187267,41,259.571,8793,10,17.143,2232.014,0.489,3.094,104.803,0.119,0.204,0.99,441,5.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47147,0.562,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41873","DEU","Europe","Germany","2020-06-14",187518,251,252.571,8801,8,16.571,2235.005,2.992,3.01,104.898,0.095,0.198,1.04,438,5.22,NA,NA,NA,NA,287.514,3.427,NA,4968947,59.224,NA,46854,0.558,0.009,111.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-11108,-2.4,0.94,-132.394965935293
"41874","DEU","Europe","Germany","2020-06-15",187682,164,224.714,8807,6,16,2236.96,1.955,2.678,104.97,0.072,0.191,1.1,434,5.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48015,0.572,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41875","DEU","Europe","Germany","2020-06-16",188252,570,249.429,8820,13,12,2243.754,6.794,2.973,105.125,0.155,0.143,1.17,421,5.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49175,0.586,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41876","DEU","Europe","Germany","2020-06-17",188604,352,297.429,8851,31,14.143,2247.949,4.195,3.545,105.494,0.369,0.169,1.21,407,4.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50335,0.6,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41877","DEU","Europe","Germany","2020-06-18",189817,1213,446.571,8875,24,14.714,2262.407,14.458,5.323,105.78,0.286,0.175,1.25,394,4.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51495,0.614,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41878","DEU","Europe","Germany","2020-06-19",190299,482,439,8887,12,14.857,2268.152,5.745,5.232,105.923,0.143,0.177,1.22,374,4.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52656,0.628,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41879","DEU","Europe","Germany","2020-06-20",190670,371,486.143,8895,8,14.571,2272.574,4.422,5.794,106.018,0.095,0.174,1.2,359,4.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53816,0.641,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41880","DEU","Europe","Germany","2020-06-21",191272,602,536.286,8895,0,13.429,2279.749,7.175,6.392,106.018,0,0.16,1.19,350,4.172,NA,NA,NA,NA,261.285,3.114,NA,5353781,63.811,NA,54976,0.655,0.015,66.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-11491.5,-2.4,-2.28,-136.965858034337
"41881","DEU","Europe","Germany","2020-06-22",191768,496,583.714,8899,4,13.143,2285.661,5.912,6.957,106.066,0.048,0.157,1.16,363,4.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56772,0.677,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41882","DEU","Europe","Germany","2020-06-23",192480,712,604,8914,15,13.429,2294.147,8.486,7.199,106.245,0.179,0.16,1.12,358,4.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58568,0.698,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41883","DEU","Europe","Germany","2020-06-24",192871,391,609.571,8928,14,11,2298.807,4.66,7.265,106.412,0.167,0.131,1.08,353,4.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60363,0.719,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41884","DEU","Europe","Germany","2020-06-25",193371,500,507.714,8940,12,9.286,2304.767,5.959,6.051,106.555,0.143,0.111,1.05,358,4.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62159,0.741,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41885","DEU","Europe","Germany","2020-06-26",194036,665,533.857,8965,25,11.143,2312.693,7.926,6.363,106.853,0.298,0.133,1.03,359,4.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63955,0.762,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41886","DEU","Europe","Germany","2020-06-27",194458,422,541.143,8968,3,10.429,2317.722,5.03,6.45,106.889,0.036,0.124,1.01,343,4.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65750,0.784,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"41887","DEU","Europe","Germany","2020-06-28",194693,235,488.714,8968,0,10.429,2320.523,2.801,5.825,106.889,0,0.124,0.99,335,3.993,NA,NA,NA,NA,223.959,2.669,NA,5826604,69.447,NA,67546,0.805,0.008,125,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.43,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-11099.8,-2.24,2.32,-132.297231084674
