"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"28431","CZE","Europe","Czechia","2020-08-01",16699,125,212.429,383,1,2,1557.081,11.655,19.808,35.712,0.093,0.186,1.09,19,1.772,116,10.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28432","CZE","Europe","Czechia","2020-08-02",16800,101,210.857,384,1,1.857,1566.499,9.418,19.661,35.806,0.093,0.173,1.09,18,1.678,109,10.164,22.063,2.057,170.487,15.897,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1123,-1.63,7.14,-104.712988970263
"28433","CZE","Europe","Czechia","2020-08-03",17008,208,213.143,386,2,1.857,1585.894,19.395,19.874,35.992,0.186,0.173,1.11,16,1.492,113,10.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28434","CZE","Europe","Czechia","2020-08-04",17286,278,212.429,383,-3,1.286,1611.815,25.922,19.808,35.712,-0.28,0.12,1.1,13,1.212,115,10.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28435","CZE","Europe","Czechia","2020-08-05",17529,243,205.143,388,5,2,1634.474,22.658,19.128,36.179,0.466,0.186,1.08,15,1.399,110,10.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28436","CZE","Europe","Czechia","2020-08-06",17731,202,194.286,390,2,1.571,1653.309,18.835,18.116,36.365,0.186,0.147,1.07,14,1.305,105,9.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28437","CZE","Europe","Czechia","2020-08-07",18060,329,212.286,389,-1,1,1683.986,30.677,19.794,36.272,-0.093,0.093,1.09,16,1.492,106,9.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28438","CZE","Europe","Czechia","2020-08-08",18235,175,219.429,389,0,0.857,1700.304,16.318,20.46,36.272,0,0.08,1.09,16,1.492,104,9.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28439","CZE","Europe","Czechia","2020-08-09",18353,118,221.857,390,1,0.857,1711.307,11.003,20.687,36.365,0.093,0.08,1.09,17,1.585,107,9.977,29.083,2.712,176.504,16.458,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-1019.6,-1.44,5.01,-95.0715614907213
"28440","CZE","Europe","Czechia","2020-08-10",18494,141,212.286,390,0,0.571,1724.454,13.147,19.794,36.365,0,0.053,1.09,23,2.145,113,10.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28441","CZE","Europe","Czechia","2020-08-11",18783,289,213.857,391,1,1.143,1751.402,26.948,19.941,36.458,0.093,0.107,1.1,23,2.145,110,10.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28442","CZE","Europe","Czechia","2020-08-12",19075,292,220.857,391,0,0.429,1778.629,27.227,20.594,36.458,0,0.04,1.11,22,2.051,101,9.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28443","CZE","Europe","Czechia","2020-08-13",19401,326,238.571,391,0,0.143,1809.026,30.398,22.245,36.458,0,0.013,1.12,23,2.145,106,9.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28444","CZE","Europe","Czechia","2020-08-14",19693,292,233.286,394,3,0.714,1836.254,27.227,21.752,36.738,0.28,0.067,1.1,24,2.238,113,10.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28445","CZE","Europe","Czechia","2020-08-15",19891,198,236.571,395,1,0.857,1854.716,18.462,22.059,36.831,0.093,0.08,1.1,26,2.424,103,9.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28446","CZE","Europe","Czechia","2020-08-16",20012,121,237,397,2,1,1865.999,11.283,22.099,37.018,0.186,0.093,1.1,24,2.238,101,9.418,32.092,2.992,191.547,17.861,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-931.4,-1.28,4.2,-86.8474424994683
"28447","CZE","Europe","Czechia","2020-08-17",20202,190,244,399,2,1.286,1883.715,17.716,22.752,37.204,0.186,0.12,1.11,26,2.424,113,10.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28448","CZE","Europe","Czechia","2020-08-18",20483,281,242.857,401,2,1.429,1909.916,26.202,22.645,37.391,0.186,0.133,1.12,25,2.331,103,9.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28449","CZE","Europe","Czechia","2020-08-19",20798,315,246.143,404,3,1.857,1939.288,29.372,22.951,37.671,0.28,0.173,1.13,24,2.238,108,10.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28450","CZE","Europe","Czechia","2020-08-20",21045,247,234.857,406,2,2.143,1962.32,23.031,21.899,37.857,0.186,0.2,1.16,24,2.238,116,10.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28451","CZE","Europe","Czechia","2020-08-21",21551,506,265.429,411,5,2.429,2009.501,47.181,24.75,38.323,0.466,0.226,1.2,24,2.238,119,11.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28452","CZE","Europe","Czechia","2020-08-22",21790,239,271.286,411,0,2.286,2031.786,22.285,25.296,38.323,0,0.213,1.19,26,2.424,124,11.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28453","CZE","Europe","Czechia","2020-08-23",21923,133,273,412,1,2.143,2044.188,12.401,25.456,38.417,0.093,0.2,1.19,24,2.238,128,11.935,41.117,3.834,203.581,18.983,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-832.2,-1.11,4.95,-77.5976397337959
"28454","CZE","Europe","Czechia","2020-08-24",22181,258,282.714,415,3,2.286,2068.245,24.057,26.361,38.696,0.28,0.213,1.21,32,2.984,129,12.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28455","CZE","Europe","Czechia","2020-08-25",22548,367,295,416,1,2.143,2102.465,34.221,27.507,38.789,0.093,0.2,1.21,32,2.984,131,12.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28456","CZE","Europe","Czechia","2020-08-26",22951,403,307.571,418,2,2,2140.043,37.577,28.679,38.976,0.186,0.186,1.21,32,2.984,136,12.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28457","CZE","Europe","Czechia","2020-08-27",23169,218,303.429,418,0,1.714,2160.37,20.327,28.293,38.976,0,0.16,1.22,32,2.984,147,13.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28458","CZE","Europe","Czechia","2020-08-28",23777,608,318,419,1,1.143,2217.062,56.692,29.652,39.069,0.093,0.107,1.28,37,3.45,156,14.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28459","CZE","Europe","Czechia","2020-08-29",24094,317,329.143,421,2,1.429,2246.62,29.558,30.691,39.256,0.186,0.133,1.31,36,3.357,155,14.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28460","CZE","Europe","Czechia","2020-08-30",24367,273,349.143,423,2,1.571,2272.076,25.456,32.555,39.442,0.186,0.147,1.34,36,3.357,154,14.36,58.166,5.424,232.664,21.695,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-798.4,-1.04,1.69,-74.4459932269438
"28461","CZE","Europe","Czechia","2020-08-31",24618,251,348.143,424,1,1.286,2295.48,23.404,32.462,39.535,0.093,0.12,1.36,36,3.357,171,15.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28462","CZE","Europe","Czechia","2020-09-01",25117,499,367,425,1,1.286,2342.009,46.529,34.221,39.629,0.093,0.12,1.4,41,3.823,178,16.597,NA,NA,NA,NA,11137,NA,NA,1.038,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28463","CZE","Europe","Czechia","2020-09-02",25773,656,403.143,425,0,1,2403.177,61.168,37.591,39.629,0,0.093,1.45,42,3.916,180,16.784,NA,NA,NA,NA,11810,NA,NA,1.101,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28464","CZE","Europe","Czechia","2020-09-03",26452,679,469,426,1,1.143,2466.49,63.313,43.731,39.722,0.093,0.107,1.48,44,4.103,195,18.183,NA,NA,NA,NA,11541,NA,NA,1.076,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28465","CZE","Europe","Czechia","2020-09-04",27249,797,496,429,3,1.429,2540.805,74.315,46.249,40.002,0.28,0.133,1.49,49,4.569,207,19.302,NA,NA,NA,NA,13654,NA,NA,1.273,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28466","CZE","Europe","Czechia","2020-09-05",27752,503,522.571,431,2,1.429,2587.707,46.902,48.727,40.188,0.186,0.133,1.51,52,4.849,209,19.488,NA,NA,NA,NA,7468,NA,NA,0.696,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28467","CZE","Europe","Czechia","2020-09-06",28156,404,541.286,436,5,1.857,2625.377,37.671,50.472,40.654,0.466,0.173,1.55,56,5.222,220,20.514,76.218,7.107,324.928,30.298,4537,NA,NA,0.423,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-761.2,-0.96,1.86,-70.9773171898167
"28468","CZE","Europe","Czechia","2020-09-07",28716,560,585.429,437,1,1.857,2677.594,52.217,54.588,40.748,0.093,0.173,1.6,65,6.061,256,23.87,NA,NA,NA,NA,11604,NA,NA,1.082,10250,0.956,0.057,17.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28469","CZE","Europe","Czechia","2020-09-08",29877,1161,680,441,4,2.286,2785.85,108.256,63.406,41.121,0.373,0.213,1.65,57,5.315,253,23.591,NA,NA,NA,NA,16115,NA,NA,1.503,10961,1.022,0.062,16.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28470","CZE","Europe","Czechia","2020-09-09",31036,1159,751.857,444,3,2.714,2893.92,108.07,70.106,41.4,0.28,0.253,1.66,61,5.688,266,24.803,NA,NA,NA,NA,15507,NA,NA,1.446,11489,1.071,0.065,15.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28471","CZE","Europe","Czechia","2020-09-10",32413,1377,851.571,448,4,3.143,3022.317,128.397,79.404,41.773,0.373,0.293,1.66,67,6.247,272,25.362,NA,NA,NA,NA,16513,NA,NA,1.54,12200,1.138,0.07,14.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28472","CZE","Europe","Czechia","2020-09-11",33860,1447,944.429,450,2,3,3157.241,134.924,88.062,41.96,0.186,0.28,1.65,66,6.154,310,28.906,NA,NA,NA,NA,19217,NA,NA,1.792,12994,1.212,0.073,13.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28473","CZE","Europe","Czechia","2020-09-12",35401,1541,1092.714,453,3,3.143,3300.93,143.689,101.889,42.24,0.28,0.293,1.65,63,5.874,283,26.388,NA,NA,NA,NA,13317,NA,NA,1.242,13830,1.29,0.079,12.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28474","CZE","Europe","Czechia","2020-09-13",36188,787,1147.429,456,3,2.857,3374.313,73.383,106.991,42.519,0.28,0.266,1.62,65,6.061,305,28.439,101.289,9.445,498.423,46.475,7090,NA,NA,0.661,14195,1.324,0.081,12.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-675.2,-0.83,4.29,-62.9583349534475
"28475","CZE","Europe","Czechia","2020-09-14",37222,1034,1215.143,465,9,4,3470.727,96.414,113.305,43.358,0.839,0.373,1.59,75,6.993,339,31.61,NA,NA,NA,NA,17519,NA,NA,1.634,15040,1.402,0.081,12.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28476","CZE","Europe","Czechia","2020-09-15",38896,1674,1288.429,476,11,5,3626.818,156.09,120.138,44.384,1.026,0.466,1.58,74,6.9,369,34.407,NA,NA,NA,NA,20461,NA,NA,1.908,15661,1.46,0.082,12.2,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28477","CZE","Europe","Czechia","2020-09-16",41032,2136,1428,482,6,5.429,3825.987,199.169,133.152,44.944,0.559,0.506,1.58,80,7.46,399,37.204,NA,NA,NA,NA,20587,NA,NA,1.92,16386,1.528,0.087,11.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28478","CZE","Europe","Czechia","2020-09-17",44155,3123,1677.429,489,7,5.857,4117.188,291.201,156.41,45.596,0.653,0.546,1.57,91,8.485,495,46.156,NA,NA,NA,NA,23593,NA,NA,2.2,17398,1.622,0.096,10.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28479","CZE","Europe","Czechia","2020-09-18",46262,2107,1771.714,495,6,6.429,4313.653,196.465,165.202,46.156,0.559,0.599,1.49,96,8.951,525,48.953,NA,NA,NA,NA,21580,NA,NA,2.012,17735,1.654,0.1,10,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28480","CZE","Europe","Czechia","2020-09-19",48306,2044,1843.571,499,4,6.571,4504.244,190.591,171.902,46.529,0.373,0.613,1.44,93,8.672,508,47.368,NA,NA,NA,NA,15231,NA,NA,1.42,18009,1.679,0.102,9.8,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28481","CZE","Europe","Czechia","2020-09-20",49290,984,1871.714,503,4,6.714,4595.996,91.752,174.526,46.902,0.373,0.626,1.39,106,9.884,532,49.606,179.512,16.738,846.416,78.923,10561,NA,NA,0.985,18505,1.725,0.101,9.9,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,-485.8,-0.59,9.33,-45.2979252375367
"28482","CZE","Europe","Czechia","2020-09-21",50764,1474,1934.571,522,19,8.143,4733.437,137.442,180.387,48.673,1.772,0.759,1.35,113,10.537,612,57.065,NA,NA,NA,NA,19410,NA,NA,1.81,18775,1.751,0.103,9.7,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28483","CZE","Europe","Czechia","2020-09-22",53158,2394,2037.429,531,9,7.857,4956.663,223.226,189.978,49.513,0.839,0.733,1.31,120,11.189,637,59.396,NA,NA,NA,NA,22400,NA,NA,2.089,19052,1.776,0.107,9.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28484","CZE","Europe","Czechia","2020-09-23",55464,2306,2061.714,555,24,10.429,5171.684,215.021,192.242,51.75,2.238,0.972,1.28,135,12.588,710,66.203,NA,NA,NA,NA,22445,NA,NA,2.093,19317,1.801,0.107,9.3,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28485","CZE","Europe","Czechia","2020-09-24",58374,2910,2031.286,567,12,11.143,5443.024,271.34,189.405,52.869,1.119,1.039,1.27,155,14.453,768,71.611,NA,NA,NA,NA,23163,NA,NA,2.16,19256,1.796,0.105,9.5,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28486","CZE","Europe","Czechia","2020-09-25",61318,2944,2150.857,581,14,12.286,5717.534,274.51,200.554,54.175,1.305,1.146,1.25,164,15.292,825,76.926,NA,NA,NA,NA,23132,NA,NA,2.157,19477,1.816,0.11,9.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
"28487","CZE","Europe","Czechia","2020-09-26",63294,1976,2141.143,591,10,13.143,5901.784,184.25,199.649,55.107,0.932,1.225,1.24,184,17.157,797,74.315,NA,NA,NA,NA,15388,NA,NA,1.435,19500,1.818,0.11,9.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,10724553,137.176,43.3,19.027,11.58,32605.906,NA,227.485,6.82,30.5,38.3,NA,6.63,79.38,0.9,NA,NA,NA,NA
